id,generation_id,name,engine_type,engine_code,displacement_cc,horsepower,torque_nm,transmission,drive_type,market
toyota_lexus_es_xv30_es300_2004_2006,toyota_lexus_es_xv30,ES 300 (2004-2006),gasoline,3.0L V6 (1MZ-FE),2995.0,218,314.0,auto,FWD,"North America, Japan (as Windom)"
toyota_lexus_es_xv30_es330_2004_2006,toyota_lexus_es_xv30,ES 330 (2004-2006),gasoline,3.3L V6 (3MZ-FE),3310.0,225,325.0,auto,FWD,North America
toyota_lexus_es_xv30_windom300_2001_2006,toyota_lexus_es_xv30,Toyota Windom 3.0 (Japan Domestic Market),gasoline,3.0L V6 (1MZ-FE),2995.0,215,314.0,auto,FWD,Japan
toyota_lexus_es_xv40_es350_2007_2012,toyota_lexus_es_xv40,ES 350,gasoline,2GR-FE,3456.0,272,346.0,auto,FWD,"North America, Global"
toyota_lexus_es_xv40_es300_2007_2009,toyota_lexus_es_xv40,ES 300,gasoline,2AZ-FE,2362.0,190,220.0,auto,FWD,China
toyota_lexus_es_xv40_es250_2009_2012,toyota_lexus_es_xv40,ES 250,gasoline,2AR-FE,2494.0,180,231.0,auto,FWD,China
toyota_lexus_es_250_2013_2018,toyota_lexus_es_xv60,ES 250,gasoline,2AR-FE,2494.0,181,235.0,automatic,FWD,Global
toyota_lexus_es_300h_2013_2018,toyota_lexus_es_xv60,ES 300h,hybrid,2AR-FXE,2494.0,200,213.0,e-CVT,FWD,Global
toyota_lexus_es_350_2013_2018,toyota_lexus_es_xv60,ES 350,gasoline,2GR-FE,3456.0,268,336.0,automatic,FWD,Global
toyota_lexus_es_xz10_es250_2019_variant,toyota_lexus_es_xz10,ES 250,gasoline,A25A-FKS,2487.0,203,249.0,8-speed automatic,FWD,Global
toyota_lexus_es_xz10_es300h_2019_variant,toyota_lexus_es_xz10,ES 300h,hybrid,A25A-FXS,2487.0,215,221.0,e-CVT,FWD,Global
toyota_lexus_es_xz10_es350_2019_variant,toyota_lexus_es_xz10,ES 350,gasoline,2GR-FKS,3456.0,302,362.0,8-speed automatic,FWD,Global
toyota_lexus_es_xz10_es200_2019_variant,toyota_lexus_es_xz10,ES 200,gasoline,M20A-FKS,1998.0,173,210.0,6-speed automatic,FWD,"China, Russia"
toyota_lexus_es_xz10_es260_2019_variant,toyota_lexus_es_xz10,ES 260,gasoline,M20A-FKS,2487.0,207,249.0,8-speed automatic,FWD,China
toyota_lexus_ls_400_ucf20_1uz-fe_v8_4.0l_1994_1997,toyota_lexus_ls_400_ucf20,1UZ-FE V8 4.0L (Pre-facelift),gasoline,1UZ-FE,3968.0,260,366.0,auto,RWD,Global
toyota_lexus_ls_400_ucf20_1uz-fe_v8_4.0l_1997_2000,toyota_lexus_ls_400_ucf20,1UZ-FE V8 4.0L (Facelift),gasoline,1UZ-FE,3968.0,290,407.0,auto,RWD,Global
toyota_lexus_ls_430_x_f40_3uz_fe,toyota_lexus_ls_430_x_f40,4.3L,gasoline,3UZ-FE,4293.0,290,431.0,auto,RWD,Global
toyota_lexus_ls_460_x_f50_460_rwd,toyota_lexus_ls_460_x_f50,LS 460 (RWD),gasoline,1UR-FSE,4608.0,380,493.0,8-speed automatic,RWD,Global
toyota_lexus_ls_460_x_f50_460_awd,toyota_lexus_ls_460_x_f50,LS 460 (AWD),gasoline,1UR-FSE,4608.0,360,470.0,8-speed automatic,AWD,Global
toyota_lexus_ls_460l_x_f50_460l_rwd,toyota_lexus_ls_460_x_f50,LS 460L (RWD),gasoline,1UR-FSE,4608.0,380,493.0,8-speed automatic,RWD,Global
toyota_lexus_ls_460l_x_f50_460l_awd,toyota_lexus_ls_460_x_f50,LS 460L (AWD),gasoline,1UR-FSE,4608.0,360,470.0,8-speed automatic,AWD,Global
toyota_lexus_ls_600h_xf50_2ur_fse_hybrid,toyota_lexus_ls_600h_xf50,LS 600h / LS 600hL,hybrid,2UR-FSE,4969.0,438,620.0,CVT,AWD,Global
toyota_lexus_ls_500_x_f60_v35a_ft,toyota_lexus_ls_500_x_f60,LS 500 3.5L Twin-Turbo V6,gasoline,V35A-FT,3446.0,416,600.0,auto,RWD,Global
toyota_lexus_ls_500h_x_f60_a25a_fxs,toyota_lexus_ls_500_x_f60,LS 500h 3.5L Hybrid V6,hybrid,A25A-FXS,3456.0,354,350.0,auto,RWD,Global
toyota_lexus_ls_500_x_f70_v35a_ft,toyota_lexus_ls_500_x_f70,3.5L Twin-Turbo V6 (Gasoline),gasoline,V35A-FT,3446.0,416,600.0,auto,RWD,Global
toyota_lexus_ls_500h_x_f70_2gr_fse_ahv,toyota_lexus_ls_500_x_f70,3.5L V6 Hybrid,hybrid,2GR-FSE + Electric Motors,3456.0,354,0.0,auto,RWD,Global
toyota_lexus_rx_1998_2003_300,toyota_lexus_rx_1998_2003,300,gasoline,1MZ-FE,3000.0,200,304.0,auto,FWD,Global
toyota_lexus_rx_1998_2003_300_awd,toyota_lexus_rx_1998_2003,300 AWD,gasoline,1MZ-FE,3000.0,200,304.0,auto,AWD,Global
toyota_lexus_rx_2003_2008_300_usa,toyota_lexus_rx_2003_2008,RX 300 (3.0L),gasoline,1MZ-FE,2995.0,220,301.0,auto,FWD,North America
toyota_lexus_rx_2003_2008_300_japan,toyota_lexus_rx_2003_2008,RX 300 (3.0L),gasoline,1MZ-FE,2995.0,220,301.0,auto,AWD,Japan
toyota_lexus_rx_2003_2008_330_usa,toyota_lexus_rx_2003_2008,RX 330 (3.3L),gasoline,3MZ-FE,3310.0,230,328.0,auto,FWD,North America
toyota_lexus_rx_2003_2008_330_awd_usa,toyota_lexus_rx_2003_2008,RX 330 AWD (3.3L),gasoline,3MZ-FE,3310.0,230,328.0,auto,AWD,North America
toyota_lexus_rx_2003_2008_350_usa,toyota_lexus_rx_2003_2008,RX 350 (3.5L),gasoline,2GR-FE,3456.0,270,336.0,auto,FWD,North America
toyota_lexus_rx_2003_2008_350_awd_usa,toyota_lexus_rx_2003_2008,RX 350 AWD (3.5L),gasoline,2GR-FE,3456.0,270,336.0,auto,AWD,North America
toyota_lexus_rx_2003_2008_400h,toyota_lexus_rx_2003_2008,RX 400h (Hybrid),hybrid,2MZ-K,3311.0,268,0.0,e-CVT,AWD,Global
toyota_lexus_rx_2003_2008_300_europe,toyota_lexus_rx_2003_2008,RX 300 (3.0L),gasoline,1MZ-FE,2995.0,204,301.0,auto,AWD,Europe
toyota_lexus_rx_2003_2008_270_japan,toyota_lexus_rx_2003_2008,RX 270 (2.7L),gasoline,2AR-FE,2673.0,185,236.0,auto,FWD,Japan
toyota_lexus_rx_2008_2015_350_2gr_fe,toyota_lexus_rx_2008_2015,350 (2GR-FE),gasoline,2GR-FE,3456.0,275,346.0,automatic,FWD|AWD,Global
toyota_lexus_rx_2008_2015_350_2gr_fxs,toyota_lexus_rx_2008_2015,350 (2GR-FXS),hybrid,2GR-FXS,3456.0,295,370.0,e-CVT,AWD,Global
toyota_lexus_rx_2008_2015_450h_2gr_fxs,toyota_lexus_rx_2008_2015,450h (2GR-FXS),hybrid,2GR-FXS,3456.0,295,370.0,e-CVT,AWD,Global
toyota_lexus_rx_2008_2015_270_2ar_fe,toyota_lexus_rx_2008_2015,270 (2AR-FE),gasoline,2AR-FE,2672.0,188,248.0,automatic,FWD,"Japan, China"
toyota_lexus_rx_al20_200t_2015_2019,toyota_lexus_rx_al20_2015_2022,200t,gasoline,8AR-FTS,1998.0,235,350.0,auto,FWD|AWD,Global
toyota_lexus_rx_al20_300_2019_2022,toyota_lexus_rx_al20_2015_2022,300,gasoline,8AR-FTS,1998.0,235,350.0,auto,FWD|AWD,China
toyota_lexus_rx_al20_350_2015_2022,toyota_lexus_rx_al20_2015_2022,350,gasoline,2GR-FKS,3456.0,295,368.0,auto,FWD|AWD,Global
toyota_lexus_rx_al20_450h_2015_2022,toyota_lexus_rx_al20_2015_2022,450h,hybrid,2GR-FXS,3456.0,308,,e-CVT,FWD|AWD,Global
toyota_lexus_rx_al20_270_2012_2015,toyota_lexus_rx_al20_2015_2022,270,gasoline,2AR-FE,2672.0,185,236.0,auto,FWD,Japan|China
toyota_lexus_rx_al20_350_2015_2018_china,toyota_lexus_rx_al20_2015_2022,350 (China),gasoline,2GR-FE,3456.0,275,346.0,auto,FWD|AWD,China
toyota_lexus_rx_abl10_rx350_2022_present,toyota_lexus_rx_abl10_2022_present,RX 350,gasoline,T24A-FTS,2393.0,275,430.0,8-speed automatic,FWD|AWD,Global
toyota_lexus_rx_abl10_rx350h_2022_present,toyota_lexus_rx_abl10_2022_present,RX 350h,hybrid,A25A-FXS,2487.0,248,243.0,e-CVT,AWD,Global
toyota_lexus_rx_abl10_rx450h_2022_present,toyota_lexus_rx_abl10_2022_present,RX 450h+,plug-in hybrid,A25A-FXS,2487.0,304,227.0,e-CVT,AWD,Global
toyota_lexus_rx_abl10_rx500h_f_sport_performance_2022_present,toyota_lexus_rx_abl10_2022_present,RX 500h F SPORT Performance,hybrid,T24A-FTS,2393.0,366,500.0,6-speed automatic,AWD,Global
toyota_4runner_n180_3400_v6_5vz_fe,toyota_4runner_code_n180,3.4L V6 (5VZ-FE),gasoline,5VZ-FE,3378.0,183,290.0,auto|manual,RWD|4WD,Global
toyota_4runner_n180_2700_i4_3rz_fe,toyota_4runner_code_n180,2.7L I4 (3RZ-FE),gasoline,3RZ-FE,2694.0,150,240.0,auto|manual,RWD|4WD,Global
toyota_4runner_n180_2400_i4_2rz_fe,toyota_4runner_code_n180,2.4L I4 (2RZ-FE),gasoline,2RZ-FE,2446.0,145,215.0,manual,RWD,Japan (Hilux Surf)
toyota_4runner_n180_3000_i4_1kz_te,toyota_4runner_code_n180,3.0L I4 Turbo Diesel (1KZ-TE),diesel,1KZ-TE,2982.0,145,343.0,auto|manual,4WD,Global (Export/Japan)
toyota_4runner_n210_4.0l_v6_gasoline,toyota_4runner_code_n210,4.0L V6 Gasoline,gasoline,1GR-FE,3956.0,245,377.0,5-speed automatic,RWD,North America
toyota_4runner_n210_4.0l_v6_gasoline_4wd,toyota_4runner_code_n210,4.0L V6 Gasoline (4WD),gasoline,1GR-FE,3956.0,245,377.0,5-speed automatic,4WD,North America
toyota_4runner_n210_4.7l_v8_gasoline,toyota_4runner_code_n210,4.7L V8 Gasoline,gasoline,2UZ-FE,4664.0,260,434.0,5-speed automatic,RWD,North America
toyota_4runner_n210_4.7l_v8_gasoline_4wd,toyota_4runner_code_n210,4.7L V8 Gasoline (4WD),gasoline,2UZ-FE,4664.0,260,434.0,5-speed automatic,4WD,North America
toyota_4runner_n280_4.0_v6_automatic,toyota_4runner_code_n280,4.0L V6 (Automatic),gasoline,1GR-FE,3956.0,270,377.0,automatic,RWD,North America
toyota_4runner_n280_4.0_v6_manual,toyota_4runner_code_n280,4.0L V6 (Manual),gasoline,1GR-FE,3956.0,270,377.0,manual,RWD,North America
toyota_4runner_n300_4.0_v6_2uz_fe,toyota_4runner_code_n300,4.0L V6 (2UZ-FE),gasoline,2UZ-FE,3956.0,245,380.0,auto,RWD,North America
toyota_4runner_n300_4.0_v6_1gr_fe,toyota_4runner_code_n300,4.0L V6 (1GR-FE),gasoline,1GR-FE,3956.0,270,377.0,auto,RWD,Global
toyota_4runner_n300_4.7_v8_2uz_fe,toyota_4runner_code_n300,4.7L V8 (2UZ-FE),gasoline,2UZ-FE,4664.0,260,434.0,auto,RWD,North America
toyota_sequoia_gen1_47_v8_2uz_fe,toyota_sequoia_gen1,4.7L V8 (2UZ-FE),gasoline,2UZ-FE,4664.0,240,434.0,4-speed automatic,RWD,North America
toyota_sequoia_gen1_47_v8_2uz_fe_revised,toyota_sequoia_gen1,4.7L V8 (2UZ-FE) Revised,gasoline,2UZ-FE,4664.0,280,447.0,5-speed automatic,RWD,North America
toyota_sequoia_gen2_5700_v8,toyota_sequoia_gen2,5.7L V8,gasoline,3UR-FE,5665.0,381,530.0,auto,RWD,North America
toyota_sequoia_gen3_i_force_max,toyota_sequoia_gen3,i-FORCE MAX,hybrid,T28A-FTS,3446.0,437,790.0,auto,RWD,North America
toyota_matrix_2003_2008_1.8L_1ZZ-FE,toyota_matrix_2003_2008,1.8L (1ZZ-FE),gasoline,1ZZ-FE,1794.0,130,170.0,4-speed automatic|5-speed manual,FWD,North America
toyota_matrix_2003_2008_1.8L_2ZZ-GE,toyota_matrix_2003_2008,1.8L (2ZZ-GE) (XRS),gasoline,2ZZ-GE,1796.0,180,178.0,5-speed manual|6-speed manual,FWD,North America
toyota_matrix_2009_2013_1.8l_2zrfe,toyota_matrix_2009_2013,1.8L (2ZR-FE),gasoline,2ZR-FE,1798.0,132,162.0,CVT|manual,FWD,North America
toyota_matrix_2009_2013_2.4l_2azfe,toyota_matrix_2009_2013,2.4L (2AZ-FE),gasoline,2AZ-FE,2362.0,158,220.0,auto,FWD,North America
toyota_celica_t230_1zzfe,toyota_celica_t230,1.8L (ZZT230),gasoline,1ZZ-FE,1794.0,140,170.0,manual|auto,FWD,Global
toyota_celica_t230_1zzfe_vvtl,toyota_celica_t230,1.8L VVTL-i (ZZT231),gasoline,1ZZ-FE,1794.0,180,181.0,manual|auto,FWD,Global
toyota_celica_t230_2zzge,toyota_celica_t230,1.8L VVTL-i (ZZT231/GT-S),gasoline,2ZZ-GE,1796.0,190,180.0,manual,FWD,North America
toyota_supra_a80_2jz-ge_na,toyota_supra_a80,2JZ-GE (Naturally Aspirated),gasoline,2JZ-GE,2997.0,220,280.0,4-speed automatic or 5-speed manual,RWD,Global
toyota_supra_a80_2jz-gte_twin_turbo_early,toyota_supra_a80,2JZ-GTE (Twin Turbo - Early/Non-VVT-i),gasoline,2JZ-GTE,2997.0,276,451.0,6-speed manual (Getrag V160) or 4-speed automatic,RWD,Japan (JDM)
toyota_supra_a80_2jz-gte_twin_turbo_usdm,toyota_supra_a80,2JZ-GTE (Twin Turbo - USDM),gasoline,2JZ-GTE,2997.0,320,427.0,6-speed manual (Getrag V160) or 4-speed automatic,RWD,North America (US/Canada)
toyota_supra_a80_2jz-gte_single_turbo_late,toyota_supra_a80,2JZ-GTE (Sequential Twin Turbo to Single Turbo Conversion - Late/VVT-i),gasoline,2JZ-GTE,2997.0,276,451.0,5-speed automatic or 6-speed manual,RWD,Japan (JDM - Post-1997)
toyota_supra_a90_b48_20i,toyota_supra_a90,2.0L Turbo (20i),gasoline,B48B20,1998.0,197,320.0,auto,RWD,Global
toyota_supra_a90_b48_30i,toyota_supra_a90,2.0L Turbo (30i),gasoline,B48B20,1998.0,258,400.0,auto,RWD,Global
toyota_supra_a90_b58_30i,toyota_supra_a90,3.0L Turbo (30i),gasoline,B58B30,2998.0,340,500.0,auto,RWD,Global
toyota_supra_a90_b58_450hp,toyota_supra_a90,3.0L Turbo (450HP Update),gasoline,B58B30,2998.0,387,500.0,auto,RWD,Global
toyota_supra_a90_b58_manual,toyota_supra_a90,3.0L Turbo (Manual),gasoline,B58B30,2998.0,387,500.0,manual,RWD,Global
toyota_supra_a90_b58_450hp_manual,toyota_supra_a90,3.0L Turbo (450HP Manual),gasoline,B58B30,2998.0,387,500.0,manual,RWD,Global
toyota_supra_a90_b58_450hp_facelift,toyota_supra_a90,3.0L Turbo (Facelift 2024),gasoline,B58B30,2998.0,387,540.0,auto,RWD,Global
toyota_supra_a90_b58_450hp_facelift_manual,toyota_supra_a90,3.0L Turbo (Facelift 2024 Manual),gasoline,B58B30,2998.0,387,540.0,manual,RWD,Global
toyota_yaris_xp10_1.0_vvt-i,toyota_yaris_xp10,1.0 VVT-i,gasoline,1SZ-FE,998.0,68,93.0,manual,FWD,Global
toyota_yaris_xp10_1.3_vvt-i,toyota_yaris_xp10,1.3 VVT-i,gasoline,2NZ-FE,1299.0,87,121.0,manual,FWD,Global
toyota_yaris_xp10_1.3_vvt-i_auto,toyota_yaris_xp10,1.3 VVT-i (Automatic),gasoline,2NZ-FE,1299.0,86,118.0,auto,FWD,Global
toyota_yaris_xp10_1.5_ts,toyota_yaris_xp10,1.5 TS (Sport),gasoline,1NZ-FE,1499.0,106,138.0,manual,FWD,Europe
toyota_yaris_xp10_1.4_d-4d,toyota_yaris_xp10,1.4 D-4D,diesel,1ND-TV,1364.0,75,173.0,manual,FWD,Global
toyota_yaris_xp90_1.0_vvt-i,toyota_yaris_xp90,1.0 VVT-i,gasoline,1KR-FE,998.0,69,93.0,manual,FWD,Global
toyota_yaris_xp90_1.3_vvt-i,toyota_yaris_xp90,1.3 VVT-i,gasoline,2SZ-FE,1298.0,87,121.0,manual|auto,FWD,Global
toyota_yaris_xp90_1.5_vvt-i,toyota_yaris_xp90,1.5 VVT-i,gasoline,1NZ-FE,1496.0,106,141.0,manual|auto,FWD,Global
toyota_yaris_xp90_1.4_d-4d,toyota_yaris_xp90,1.4 D-4D,diesel,1ND-TV,1364.0,90,190.0,manual,FWD,Global
toyota_yaris_xp90_1.5_ts,toyota_yaris_xp90,1.5 TS (Sport),gasoline,2NZ-FE,1496.0,106,141.0,manual,FWD,Europe
toyota_yaris_xp90_1.5_ts_sport,toyota_yaris_xp90,1.5 TS Sport,gasoline,1NZ-FE,1496.0,107,141.0,manual,FWD,Europe
toyota_yaris_xp130_1nrfe,toyota_yaris_xp130,1.3L VVT-i,gasoline,1NR-FE,1329.0,99,123.0,manual|CVT,FWD,Global
toyota_yaris_xp130_1krfe,toyota_yaris_xp130,1.0L VVT-i,gasoline,1KR-FE,998.0,69,93.0,manual|CVT,FWD,Global
toyota_yaris_xp130_2nrfe,toyota_yaris_xp130,1.5L VVT-i,gasoline,2NR-FE,1496.0,107,136.0,manual|CVT,FWD,Global
toyota_yaris_xp130_1ndtv,toyota_yaris_xp130,1.4L D-4D,diesel,1ND-TV,1364.0,90,205.0,manual,FWD,Europe
toyota_yaris_xp130_1nzfe,toyota_yaris_xp130,1.5L VVT-i (early models),gasoline,1NZ-FE,1496.0,100,132.0,manual|automatic,FWD,Global
toyota_yaris_xp130_1szfe,toyota_yaris_xp130,1.0L VVT-i (early models),gasoline,1SZ-FE,998.0,68,93.0,manual|automatic,FWD,Global
toyota_yaris_xp130_1nr_fke,toyota_yaris_xp130,1.3L VVT-iE (Atkinson Cycle),gasoline,1NR-FKE,1329.0,98,121.0,CVT,FWD,Japan
toyota_yaris_xp130_1nz_fxe,toyota_yaris_xp130,1.5L Hybrid Synergy Drive,hybrid,1NZ-FXE,1496.0,99,111.0,e-CVT,FWD,Global
toyota_yaris_xp210_m15a_fks,toyota_yaris_xp210,1.5L M15A-FKS (Naturally Aspirated),gasoline,M15A-FKS,1490.0,125,152.0,CVT|6-speed manual,FWD,Global
toyota_yaris_xp210_m15a_fks_awd,toyota_yaris_xp210,1.5L M15A-FKS (AWD),gasoline,M15A-FKS,1490.0,116,148.0,CVT,AWD,Global
toyota_yaris_xp210_m15a_fks_hybrid,toyota_yaris_xp210,1.5L Hybrid System (M15A-FXS),hybrid,M15A-FXS,1490.0,116,169.0,e-CVT,FWD|AWD,Global
toyota_yaris_xp210_g16e_gts,toyota_yaris_xp210,1.6L G16E-GTS (GR Yaris),gasoline,G16E-GTS,1618.0,261,360.0,6-speed manual,AWD,Global
toyota_yaris_xp210_g16e_gts_high_output,toyota_yaris_xp210,1.6L G16E-GTS (GR Yaris High Output),gasoline,G16E-GTS,1618.0,272,370.0,6-speed manual,AWD,Japan/Europe
toyota_yaris_xp210_ksp210_1kr_fe,toyota_yaris_xp210,1.0L 1KR-FE (Mild Hybrid),hybrid,1KR-FE,998.0,72,93.0,6-speed manual,FWD,Europe
toyota_avalon_xx20_30l_v6_automatic,toyota_avalon_xx20,3.0L V6 Automatic,gasoline,1MZ-FE,2995.0,210,312.0,auto,FWD,North America
toyota_avalon_xx20_30l_v6_manual,toyota_avalon_xx20,3.0L V6 Manual,gasoline,1MZ-FE,2995.0,210,312.0,manual,FWD,Select Markets
toyota_avalon_xx30_3000_v6_automatic,toyota_avalon_xx30,3.0L V6 (Automatic),gasoline,1MZ-FE,2995.0,210,300.0,auto,FWD,North America
toyota_avalon_xx30_3000_v6_manual,toyota_avalon_xx30,3.0L V6 (Manual),gasoline,1MZ-FE,2995.0,210,300.0,manual,FWD,North America
toyota_avalon_xx30_3300_v6_automatic,toyota_avalon_xx30,3.3L V6 (Automatic),gasoline,3MZ-FE,3310.0,225,325.0,auto,FWD,North America
toyota_avalon_xx40_25_gasoline,toyota_avalon_xx40,2.5L Gasoline,gasoline,A25A-FKS,2487.0,205,250.0,automatic,FWD,North America
toyota_avalon_xx40_35_gasoline,toyota_avalon_xx40,3.5L Gasoline,gasoline,2GR-FKS,3456.0,301,362.0,automatic,FWD,North America
toyota_avalon_xx40_25_hybrid,toyota_avalon_xx40,2.5L Hybrid,hybrid,A25A-FXS,2487.0,215,,eCVT,FWD,North America
toyota_avalon_xx50_25_gasoline,toyota_avalon_xx50,2.5L Gasoline,gasoline,A25A-FKS,2487.0,205,250.0,auto,FWD,North America
toyota_avalon_xx50_35_gasoline,toyota_avalon_xx50,3.5L Gasoline,gasoline,2GR-FKS,3456.0,301,362.0,auto,FWD,North America
toyota_avalon_xx50_25_hybrid,toyota_avalon_xx50,2.5L Hybrid,hybrid,A25A-FXS,2487.0,215,221.0,e-CVT,FWD,North America
toyota_land_cruiser_100_series_4700_v8_2uz_fe,toyota_land_cruiser_100_series,4.7L V8 (2UZ-FE),gasoline,2UZ-FE,4664.0,235,427.0,auto,AWD,Global
toyota_land_cruiser_100_series_4700_v8_2uz_fe_vvt_i,toyota_land_cruiser_100_series,4.7L V8 VVT-i (2UZ-FE),gasoline,2UZ-FE,4664.0,263,434.0,auto,AWD,Global
toyota_land_cruiser_100_series_4500_inline_6_1fz_fe,toyota_land_cruiser_100_series,4.5L Inline-6 (1FZ-FE),gasoline,1FZ-FE,4477.0,212,373.0,auto|manual,AWD,"Japan, Middle East"
toyota_land_cruiser_100_series_4200_inline_6_1hz,toyota_land_cruiser_100_series,4.2L Inline-6 Diesel (1HZ),diesel,1HZ,4164.0,130,285.0,manual,AWD,Global (Heavy Duty)
toyota_land_cruiser_100_series_4700_inline_6_1hd_fte,toyota_land_cruiser_100_series,4.2L Inline-6 Turbo Diesel (1HD-FTE),diesel,1HD-FTE,4164.0,170,430.0,auto|manual,AWD,Global
toyota_land_cruiser_100_series_4200_inline_6_1hd_t,toyota_land_cruiser_100_series,4.2L Inline-6 Turbo Diesel (1HD-T),diesel,1HD-T,4164.0,160,367.0,auto|manual,AWD,Select Markets
toyota_land_cruiser_200_series_4.6l_v8_1ur-fe,toyota_land_cruiser_200_series,4.6L V8 (1UR-FE),gasoline,1UR-FE,4608.0,304,439.0,auto,AWD,Global
toyota_land_cruiser_200_series_5.7l_v8_3ur-fe,toyota_land_cruiser_200_series,5.7L V8 (3UR-FE),gasoline,3UR-FE,5663.0,381,544.0,auto,AWD,"North America, Middle East"
toyota_land_cruiser_200_series_4.5l_v8_1vd-ftv_twin_turbo_diesel,toyota_land_cruiser_200_series,4.5L V8 Twin Turbo Diesel (1VD-FTV),diesel,1VD-FTV,4461.0,268,650.0,auto,AWD,Global (excluding some markets)
toyota_land_cruiser_200_series_4.7l_v8_2uz-fe,toyota_land_cruiser_200_series,4.7L V8 (2UZ-FE),gasoline,2UZ-FE,4664.0,268,434.0,auto,AWD,"Early models, some markets"
toyota_land_cruiser_200_series_4.2l_inline_6_1hz,toyota_land_cruiser_200_series,4.2L Inline-6 Diesel (1HZ),diesel,1HZ,4164.0,130,330.0,manual,AWD,Very limited/specialized markets
toyota_land_cruiser_300_series_v6_twin_turbo_petrol,toyota_land_cruiser_300_series,3.5L Twin-Turbo V6 Petrol (V35A-FTS),gasoline,V35A-FTS,3486.0,409,650.0,auto,AWD,Global
toyota_land_cruiser_300_series_v6_twin_turbo_diesel,toyota_land_cruiser_300_series,3.3L Twin-Turbo V6 Diesel (F33A-FTV),diesel,F33A-FTV,3346.0,305,700.0,auto,AWD,Global
toyota_land_cruiser_70_series_reintroduction_4_0l_v6_gasoline,toyota_land_cruiser_70_series_reintroduction,4.0L V6 Gasoline,gasoline,1GR-FE,3956.0,228,360.0,manual,4WD,Global
toyota_land_cruiser_70_series_reintroduction_4_2l_inline_6_diesel,toyota_land_cruiser_70_series_reintroduction,4.2L Inline-6 Diesel (Naturally Aspirated),diesel,1HZ,4164.0,129,285.0,manual,4WD,Global
toyota_land_cruiser_70_series_reintroduction_4_2l_inline_6_turbo_diesel,toyota_land_cruiser_70_series_reintroduction,4.2L Inline-6 Turbo Diesel,diesel,1HD-FTE,4164.0,168,430.0,manual,4WD,Global
toyota_land_cruiser_70_series_reintroduction_2_8l_inline_4_turbo_diesel,toyota_land_cruiser_70_series_reintroduction,2.8L Inline-4 Turbo Diesel (GD Engine),diesel,1GD-FTV,2755.0,201,500.0,manual,4WD,Global
toyota_fj_cruiser_1gr_fe_40,toyota_fj_cruiser_j15,4.0L V6 (1GR-FE),gasoline,1GR-FE,3956.0,239,380.0,auto|manual,4WD,Global
toyota_venza_2009_25l_4cylinder,toyota_venza_2009,2.5L 4-Cylinder,gasoline,2AR-FE,2494.0,182,231.0,CVT,FWD,North America
toyota_venza_2009_25l_4cylinder_awd,toyota_venza_2009,2.5L 4-Cylinder AWD,gasoline,2AR-FE,2494.0,182,231.0,CVT,AWD,North America
toyota_venza_2009_35l_v6,toyota_venza_2009,3.5L V6,gasoline,2GR-FE,3456.0,268,333.0,6-speed automatic,FWD,North America
toyota_venza_2009_35l_v6_awd,toyota_venza_2009,3.5L V6 AWD,gasoline,2GR-FE,3456.0,268,333.0,6-speed automatic,AWD,North America
toyota_venza_2021_hybrid,toyota_venza_2021,2.5L Hybrid,hybrid,A25A-FXS,2487.0,219,221.0,eCVT,AWD,North America
toyota_c-hr_ngx10_ngx50_2016_1.2t_ngx10,toyota_c-hr_ngx10_ngx50_2016,1.2T (NGX10),gasoline,8NR-FTS,1197.0,116,185.0,CVT|Manual,FWD|AWD,Global
toyota_c-hr_ngx10_ngx50_2016_1.8_hybrid_ngx50,toyota_c-hr_ngx10_ngx50_2016,1.8 Hybrid (NGX50),hybrid,2ZR-FXE,1798.0,122,163.0,e-CVT,FWD,Global
toyota_c-hr_ngx10_ngx50_2016_2.0_gasoline_ngx50,toyota_c-hr_ngx10_ngx50_2016,2.0 Gasoline (NGX50),gasoline,M20A-FKS,1986.0,150,193.0,CVT,FWD|AWD,North America/Some Markets
toyota_c-hr_ngx10_ngx50_2016_1.5_diesel,toyota_c-hr_ngx10_ngx50_2016,1.5 Diesel,diesel,1ND-TV,1460.0,100,270.0,Manual,FWD,Europe
toyota_c-hr_axp20_m20a-fks_2023_variant,toyota_c-hr_axp20_zwa10_2023,2.0L Hybrid (M20A-FXS),hybrid,M20A-FXS,1987.0,152,190.0,e-CVT,FWD,Global
toyota_c-hr_axp20_m20a-fks_2023_awd_variant,toyota_c-hr_axp20_zwa10_2023,2.0L Hybrid AWD (M20A-FXS),hybrid,M20A-FXS,1987.0,152,190.0,e-CVT,AWD,Global
toyota_c-hr_axp20_m15a-fks_2023_variant,toyota_c-hr_axp20_zwa10_2023,1.5L Hybrid (M15A-FXS),hybrid,M15A-FXS,1490.0,138,185.0,e-CVT,FWD,Global
toyota_c-hr_axp20_m15a-fks_2023_awd_variant,toyota_c-hr_axp20_zwa10_2023,1.5L Hybrid AWD (M15A-FXS),hybrid,M15A-FXS,1490.0,138,185.0,e-CVT,AWD,Global
toyota_c-hr_axp20_g16e-gts_2023_variant,toyota_c-hr_axp20_zwa10_2023,1.6L Turbo (G16E-GTS),gasoline,G16E-GTS,1618.0,240,360.0,auto,AWD,Select Markets
toyota_corolla_cross_2020_present_1_8l_hybrid,toyota_corolla_cross_2020_present,1.8L Hybrid,hybrid,2ZR-FXE,1798.0,121,142.0,e-CVT,FWD,Global
